,Rk,Player,Date,Tm,Unnamed: 4,Opp,Unnamed: 6,Qtr,Time,Result,Description,point_amount,distance
49,50,Damian Jones,2020-01-14,ATL,,PHO,W,2nd,524,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 52, PHO 45)",2,1
50,51,Damian Jones,2020-01-14,ATL,,PHO,W,3rd,383,0,"Damian Jones misses 2-pt dunk from 2 ft (ATL 75, PHO 68)",2,2
51,52,Damian Jones,2020-01-14,ATL,,PHO,W,4th,501,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 115, PHO 104)",2,1
52,53,Damian Jones,2020-01-12,ATL,@,BRK,L,4th,613,1,"Damian Jones makes 2-pt dunk from 1 ft (ATL 84, BRK 106)",2,1
53,54,Damian Jones,2020-01-12,ATL,@,BRK,L,4th,625,1,"Damian Jones makes 2-pt dunk from 2 ft (assist by Brandon Goodwin) (ATL 86, BRK 106)",2,2
54,55,Damian Jones,2020-01-06,ATL,,DEN,L,1st,692,0,"Damian Jones misses 2-pt dunk from 1 ft (block by Michael Porter) (ATL 31, DEN 29)",2,1
55,56,Damian Jones,2020-01-04,ATL,,IND,W,1st,169,1,"Damian Jones makes 2-pt layup from 4 ft (assist by Kevin Huerter) (ATL 6, IND 2)",2,4
56,57,Damian Jones,2019-12-30,ATL,@,ORL,W,2nd,275,1,"Damian Jones makes 2-pt dunk from 6 ft (assist by Kevin Huerter) (ATL 29, ORL 32)",2,6
57,58,Damian Jones,2019-12-28,ATL,@,CHI,L,1st,654,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Vince Carter) (ATL 19, CHI 33)",2,1
58,59,Damian Jones,2019-12-27,ATL,,MIL,L,1st,333,0,"Damian Jones misses 2-pt layup from 2 ft (ATL 9, MIL 15)",2,2
59,60,Damian Jones,2019-12-27,ATL,,MIL,L,1st,336,0,"Damian Jones misses 2-pt layup from 4 ft (block by Ersan İlyasova) (ATL 9, MIL 15)",2,4
60,61,Damian Jones,2019-12-27,ATL,,MIL,L,2nd,717,0,"Damian Jones misses 3-pt jump shot from 23 ft (ATL 40, MIL 63)",3,23
61,62,Damian Jones,2019-12-27,ATL,,MIL,L,3rd,289,0,"Damian Jones misses 2-pt layup from 1 ft (block by Brook Lopez) (ATL 46, MIL 75)",2,1
62,63,Damian Jones,2019-12-27,ATL,,MIL,L,3rd,374,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by John Collins) (ATL 48, MIL 78)",2,1
63,64,Damian Jones,2019-12-23,ATL,@,CLE,L,3rd,413,0,"Damian Jones misses 2-pt layup at rim (block by Tristan Thompson) (ATL 83, CLE 82)",2,0
64,65,Damian Jones,2019-12-17,ATL,@,NYK,L,1st,287,0,"Damian Jones misses 2-pt layup from 4 ft (block by Taj Gibson) (ATL 11, NYK 13)",2,4
65,66,Damian Jones,2019-12-15,ATL,,LAL,L,1st,298,1,"Damian Jones makes 2-pt layup from 2 ft (assist by Trae Young) (ATL 9, LAL 9)",2,2
66,67,Damian Jones,2019-12-15,ATL,,LAL,L,2nd,63,0,"Damian Jones misses 2-pt layup from 3 ft (block by Dwight Howard) (ATL 25, LAL 25)",2,3
67,68,Damian Jones,2019-12-15,ATL,,LAL,L,2nd,253,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 30, LAL 33)",2,1
68,69,Damian Jones,2019-12-15,ATL,,LAL,L,3rd,11,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 50, LAL 55)",2,1
69,70,Damian Jones,2019-12-13,ATL,,IND,L,1st,118,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Kevin Huerter) (ATL 6, IND 2)",2,1
70,71,Damian Jones,2019-12-13,ATL,,IND,L,1st,272,1,"Damian Jones makes 2-pt layup from 1 ft (assist by Trae Young) (ATL 10, IND 10)",2,1
71,72,Damian Jones,2019-12-13,ATL,,IND,L,3rd,277,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 65, IND 74)",2,1
72,73,Damian Jones,2019-12-13,ATL,,IND,L,4th,227,1,"Damian Jones makes 2-pt dunk from 2 ft (assist by Cam Reddish) (ATL 87, IND 93)",2,2
