,Rk,Player,Date,Tm,Unnamed: 4,Opp,Unnamed: 6,Qtr,Time,Result,Description,point_amount,distance
102,103,Bruno Fernando,2019-12-28,ATL,@,CHI,L,4th,258,1,"Bruno Fernando makes 2-pt dunk at rim (assist by John Collins) (ATL 74, CHI 97)",2,0
103,104,Bruno Fernando,2019-12-28,ATL,@,CHI,L,4th,668,0,"Bruno Fernando misses 2-pt hook shot from 8 ft (ATL 81, CHI 113)",2,8
104,105,Bruno Fernando,2019-12-27,ATL,,MIL,L,1st,38,0,"Bruno Fernando misses 3-pt jump shot from 23 ft (ATL 0, MIL 3)",3,23
105,106,Bruno Fernando,2019-12-27,ATL,,MIL,L,1st,715,1,"Bruno Fernando makes 2-pt dunk from 1 ft (assist by DeAndre' Bembry) (ATL 19, MIL 32)",2,1
106,107,Bruno Fernando,2019-12-27,ATL,,MIL,L,4th,186,1,"Bruno Fernando makes 2-pt dunk from 1 ft (assist by Brandon Goodwin) (ATL 68, MIL 93)",2,1
107,108,Bruno Fernando,2019-12-27,ATL,,MIL,L,4th,256,1,"Bruno Fernando makes 2-pt dunk from 1 ft (assist by Kevin Huerter) (ATL 72, MIL 95)",2,1
108,109,Bruno Fernando,2019-12-27,ATL,,MIL,L,4th,292,0,"Bruno Fernando misses 2-pt layup from 1 ft (ATL 72, MIL 95)",2,1
109,110,Bruno Fernando,2019-12-27,ATL,,MIL,L,4th,297,0,"Bruno Fernando misses 2-pt layup from 1 ft (ATL 72, MIL 95)",2,1
110,111,Bruno Fernando,2019-12-27,ATL,,MIL,L,4th,347,0,"Bruno Fernando misses 3-pt jump shot from 25 ft (ATL 72, MIL 97)",3,25
111,112,Bruno Fernando,2019-12-23,ATL,@,CLE,L,1st,193,0,"Bruno Fernando misses 3-pt jump shot from 23 ft (ATL 7, CLE 12)",3,23
112,113,Bruno Fernando,2019-12-23,ATL,@,CLE,L,2nd,332,1,"Bruno Fernando makes 2-pt dunk from 1 ft (assist by De'Andre Hunter) (ATL 49, CLE 53)",2,1
113,114,Bruno Fernando,2019-12-21,ATL,@,BRK,L,1st,329,0,"Bruno Fernando misses 2-pt dunk from 4 ft (block by Jarrett Allen) (ATL 18, BRK 9)",2,4
114,115,Bruno Fernando,2019-12-21,ATL,@,BRK,L,1st,714,0,"Bruno Fernando misses 2-pt layup from 2 ft (ATL 34, BRK 34)",2,2
115,116,Bruno Fernando,2019-12-21,ATL,@,BRK,L,2nd,564,0,"Bruno Fernando misses 3-pt jump shot from 26 ft (ATL 60, BRK 55)",3,26
116,117,Bruno Fernando,2019-12-21,ATL,@,BRK,L,3rd,472,0,"Bruno Fernando misses 3-pt jump shot from 25 ft (ATL 88, BRK 74)",3,25
117,118,Bruno Fernando,2019-12-19,ATL,,UTA,L,1st,57,1,"Bruno Fernando makes 2-pt dunk from 1 ft (assist by Kevin Huerter) (ATL 2, UTA 3)",2,1
118,119,Bruno Fernando,2019-12-19,ATL,,UTA,L,1st,115,0,"Bruno Fernando misses 2-pt layup at rim (ATL 4, UTA 5)",2,0
