,Rk,Player,Date,Tm,Unnamed: 4,Opp,Unnamed: 6,Qtr,Time,Result,Description,point_amount,distance
77,78,Semi Ojeleye,2020-01-11,BOS,,NOP,W,4th,356,1,"Semi Ojeleye makes 3-pt jump shot from 27 ft (BOS 129, NOP 99)",3,27
78,79,Semi Ojeleye,2020-01-11,BOS,,NOP,W,4th,595,0,"Semi Ojeleye misses 2-pt layup from 3 ft (BOS 134, NOP 105)",2,3
79,80,Semi Ojeleye,2020-01-11,BOS,,NOP,W,4th,611,1,"Semi Ojeleye makes 2-pt layup from 2 ft (BOS 138, NOP 105)",2,2
80,81,Semi Ojeleye,2020-01-09,BOS,@,PHI,L,2nd,287,0,"Semi Ojeleye misses 3-pt jump shot from 26 ft (BOS 44, PHI 33)",3,26
81,82,Semi Ojeleye,2020-01-09,BOS,@,PHI,L,4th,310,0,"Semi Ojeleye misses 3-pt jump shot from 24 ft (BOS 87, PHI 88)",3,24
82,83,Semi Ojeleye,2020-01-08,BOS,,SAS,L,4th,468,1,"Semi Ojeleye makes 2-pt jump shot from 4 ft (BOS 104, SAS 122)",2,4
83,84,Semi Ojeleye,2020-01-08,BOS,,SAS,L,4th,642,0,"Semi Ojeleye misses 3-pt jump shot from 26 ft (BOS 109, SAS 128)",3,26
84,85,Semi Ojeleye,2020-01-08,BOS,,SAS,L,4th,661,0,"Semi Ojeleye misses 2-pt layup from 4 ft (BOS 109, SAS 129)",2,4
85,86,Semi Ojeleye,2020-01-08,BOS,,SAS,L,4th,694,1,"Semi Ojeleye makes 3-pt jump shot from 25 ft (assist by Carsen Edwards) (BOS 114, SAS 129)",3,25
86,87,Semi Ojeleye,2020-01-06,BOS,@,WAS,L,2nd,307,0,"Semi Ojeleye misses 3-pt jump shot from 25 ft (BOS 26, WAS 33)",3,25
87,88,Semi Ojeleye,2019-12-31,BOS,@,CHO,W,2nd,384,1,"Semi Ojeleye makes 3-pt jump shot from 23 ft (assist by Gordon Hayward) (BOS 40, CHO 29)",3,23
88,89,Semi Ojeleye,2019-12-31,BOS,@,CHO,W,3rd,465,0,"Semi Ojeleye misses 3-pt jump shot from 26 ft (BOS 69, CHO 62)",3,26
89,90,Semi Ojeleye,2019-12-31,BOS,@,CHO,W,3rd,648,1,"Semi Ojeleye makes 3-pt jump shot from 23 ft (assist by Gordon Hayward) (BOS 76, CHO 69)",3,23
90,91,Semi Ojeleye,2019-12-31,BOS,@,CHO,W,4th,175,0,"Semi Ojeleye misses 2-pt jump shot from 21 ft (BOS 89, CHO 79)",2,21
91,92,Semi Ojeleye,2019-12-31,BOS,@,CHO,W,4th,273,0,"Semi Ojeleye misses 2-pt jump shot from 21 ft (BOS 92, CHO 79)",2,21
92,93,Semi Ojeleye,2019-12-27,BOS,,CLE,W,4th,686,0,"Semi Ojeleye misses 2-pt layup from 2 ft (block by Ante Žižić) (BOS 127, CLE 112)",2,2
93,94,Semi Ojeleye,2019-12-25,BOS,@,TOR,W,4th,561,0,"Semi Ojeleye misses 3-pt jump shot from 27 ft (BOS 112, TOR 92)",3,27
94,95,Semi Ojeleye,2019-12-25,BOS,@,TOR,W,4th,618,0,"Semi Ojeleye misses 2-pt layup from 3 ft (block by Oshae Brissett) (BOS 114, TOR 98)",2,3
95,96,Semi Ojeleye,2019-12-22,BOS,,CHO,W,3rd,22,0,"Semi Ojeleye misses 2-pt layup from 3 ft (BOS 59, CHO 56)",2,3
96,97,Semi Ojeleye,2019-12-22,BOS,,CHO,W,3rd,106,1,"Semi Ojeleye makes 2-pt dunk from 3 ft (assist by Jayson Tatum) (BOS 64, CHO 58)",2,3
97,98,Semi Ojeleye,2019-12-22,BOS,,CHO,W,3rd,251,1,"Semi Ojeleye makes 3-pt jump shot from 25 ft (assist by Jayson Tatum) (BOS 72, CHO 62)",3,25
98,99,Semi Ojeleye,2019-12-20,BOS,,DET,W,1st,153,1,"Semi Ojeleye makes 3-pt jump shot from 24 ft (assist by Kemba Walker) (BOS 8, DET 8)",3,24
99,100,Semi Ojeleye,2019-12-20,BOS,,DET,W,1st,373,0,"Semi Ojeleye misses 3-pt jump shot from 23 ft (BOS 15, DET 13)",3,23
100,101,Semi Ojeleye,2019-12-20,BOS,,DET,W,1st,380,0,"Semi Ojeleye misses 2-pt layup from 1 ft (block by Markieff Morris) (BOS 15, DET 13)",2,1
101,102,Semi Ojeleye,2019-12-18,BOS,@,DAL,W,1st,118,1,"Semi Ojeleye makes 3-pt jump shot from 22 ft (assist by Kemba Walker) (BOS 3, DAL 3)",3,22
102,103,Semi Ojeleye,2019-12-18,BOS,@,DAL,W,2nd,135,0,"Semi Ojeleye misses 3-pt jump shot from 26 ft (BOS 32, DAL 30)",3,26
103,104,Semi Ojeleye,2019-12-18,BOS,@,DAL,W,2nd,507,0,"Semi Ojeleye misses 3-pt jump shot from 23 ft (BOS 38, DAL 48)",3,23
104,105,Semi Ojeleye,2019-12-12,BOS,,PHI,L,1st,514,0,"Semi Ojeleye misses 3-pt jump shot from 25 ft (BOS 24, PHI 18)",3,25
105,106,Semi Ojeleye,2019-12-12,BOS,,PHI,L,4th,212,0,"Semi Ojeleye misses 3-pt jump shot from 23 ft (BOS 84, PHI 88)",3,23
106,107,Semi Ojeleye,2019-12-11,BOS,@,IND,L,4th,17,0,"Semi Ojeleye misses 3-pt jump shot from 27 ft (BOS 94, IND 84)",3,27
107,108,Semi Ojeleye,2019-12-09,BOS,,CLE,W,1st,606,1,"Semi Ojeleye makes 3-pt jump shot from 28 ft (assist by Brad Wanamaker) (BOS 29, CLE 18)",3,28
108,109,Semi Ojeleye,2019-12-06,BOS,,DEN,W,2nd,365,0,"Semi Ojeleye misses 3-pt jump shot from 23 ft (BOS 47, DEN 32)",3,23
109,110,Semi Ojeleye,2019-12-06,BOS,,DEN,W,2nd,485,0,"Semi Ojeleye misses 3-pt jump shot from 26 ft (BOS 51, DEN 39)",3,26
110,111,Semi Ojeleye,2019-12-06,BOS,,DEN,W,4th,312,0,"Semi Ojeleye misses 3-pt jump shot from 29 ft (BOS 91, DEN 70)",3,29
111,112,Semi Ojeleye,2019-12-06,BOS,,DEN,W,4th,473,1,"Semi Ojeleye makes 3-pt jump shot from 28 ft (assist by Kemba Walker) (BOS 99, DEN 81)",3,28
